TI1;TI2;TI3;TI4;TI5;TC1;TC2;TI6;LC1;TI7
-0,10526;-0,027664;-0,02806;0,089686;0,70361;-0,056491;-0,32377;-1,0439;1,3195;1,1025
-0,14992;-0,065849;-0,02806;0,1868;0,55697;0,016533;-0,36516;-1,0827;1,2835;1,4313
-0,14992;-0,10403;-0,02806;0,28398;0,49098;0,089558;-0,40656;-0,99012;1,1947;1,8335
-0,71996;-0,71454;-0,02806;0,38109;0,29384;0,16275;-0,31951;-2,3578;0,71619;1,5792
-0,71996;-0,87076;-0,13366;0,32066;-0,064597;0,23595;-0,18141;-0,84679;-0,055214;1,3555
-1,1872;-1,0934;-0,89735;0,055453;-0,22589;0,30931;-0,043493;-0,5661;-0,88487;0,94861
-1,0303;-1,5563;-1,1616;-0,48345;-0,22589;0,38251;-0,60772;-0,5661;-1,797;0,0077666
-0,56675;-1,3106;-1,5372;-1,0224;-0,22589;0,4557;-0,71082;-0,72735;-2,3576;-0,44909
1,2752;0,407;-1,998;-1,3412;-0,22589;0,44854;-0,54524;-0,28954;-2,3442;-0,90595
3,8974;2,73;-1,3529;-1,573;-0,59597;0,41202;-0,37967;-0,34469;-2,0441;-1,626
1,9402;2,73;0,5736;-1,2172;-1,0072;0,37551;-0,2141;0,090882;-0,77446;-1,626
0,32146;1,2778;1,636;-0,79618;-1,3909;0,339;-0,048522;-0,29139;0,053982;-1,626
0,26721;0,71207;2,084;0,53431;-1,3909;0,30249;-0,76324;-0,54221;0,39196;-1,4164
0,21292;0,56054;1,7371;1,3342;-1,3909;0,18562;-0,88742;-0,38694;0,67305;-1,0466
0,15862;0,40901;0,54224;1,6759;-1,2386;0,039567;-0,68045;-1,88;0,73375;-0,6768
0,13509;-0,062369;0,45629;1,4353;-0,31039;-0,10648;-0,47348;0,56865;0,63602;-0,15773
0,13509;-0,084852;0,3703;1,1947;0,52682;-0,25253;-0,26652;-0,38694;0,23353;-0,0012196
0,13509;-0,030341;0,2843;0,95415;1,0645;-0,39858;-0,81856;-2,1786;0,076143;0,15529
0,13509;0,024215;0,30278;0,42485;1,2975;-0,35712;-0,43209;-1,008;0,45886;0,22315
0,13509;0,08341;0,36258;0,41304;1,2975;-0,24758;-0,66672;-0,98415;0,88904;0,24901
0,13509;0,14948;0,42242;0,36252;1,2975;-0,13805;-0,77156;0,32976;1,2838;0,35996
0,13509;0,21558;0,48222;0,312;1,231;-0,02851;-0,68877;-0,53027;1,3195;0,71624
0,089498;0,28165;0,54202;0,26148;0,94639;0,081027;-0,60598;-1,2947;1,3195;1,2093
-0,024509;0,32697;0,54798;0,21095;0,66174;0,16378;-0,52319;-1,5216;1,2703;1,5792
-0,13852;0,081492;0,54798;0,17224;0,47666;0,2368;-0,44041;-1,2828;1,0384;1,5792
-1,195;-0,76526;0,54798;0,17224;0,44081;0,30982;-0,41836;-1,137;0,55006;1,4785
-1,195;-1,541;-0,14326;0,17224;0,40497;0,38285;-0,41836;0,27004;-0,389;1,0471
-0,82926;-1,3241;-1,3913;-0,132;0,36913;0,45587;-0,41836;-0,65568;-1,4109;0,49187
1,3702;-0,10055;-1,7534;-0,8057;0,33328;0,44854;-0,41836;-0,08828;-2,1735;-0,27524
3,1754;2,4436;-1,1878;-1,0755;0,13581;0,41202;-0,41836;-0,63364;-2,5571;-0,86252
1,3702;2,4436;0,10908;-0,93642;-0,30411;0,37551;-0,41836;0,92697;-2,4022;-1,5496
0,59893;1,2598;1,2168;-0,19724;-1,2045;0,339;-0,41836;-0,2675;-2,1703;-1,8208
0,4313;0,5381;1,796;0,6156;-1,0969;0,30249;-0,41836;1,0464;-1,5043;-2,092
0,26362;0,30899;1,6616;1,6037;-0,98941;0,2124;-0,41836;-0,32722;-0,45887;-2,1191
0,13509;0,079886;1,0856;1,6037;-0,61465;0,10287;-0,41836;-0,42277;0,18182;-2,0544
0,13509;0,056958;0,54413;1,6037;-0,035621;-0,0066708;-0,41836;0,92697;0,58102;-1,5372
0,13509;0,056958;0,48653;1,6037;0,52682;-0,11621;-0,41836;-0,38694;0,50638;-0,92991
0,13509;0,056958;0,42893;1,0889;1,0286;-0,22574;-0,41836;-1,4022;0,48921;-0,65871
0,13509;0,056958;0,37133;0,94447;1,0286;-0,22813;-0,41836;0,27004;0,52527;-0,38746
0,13509;0,056958;0,31373;0,37676;1,0286;-0,19162;-0,41836;-0,93135;0,52527;-0,17553
0,13509;0,056958;0,25994;0,25644;1,0286;-0,15511;-0,44872;0,30984;0,82203;-0,0089386
0,13509;0,056958;0,25994;0,13612;1,0286;-0,1186;-0,49012;0,38949;1,2631;0,33271
0,13509;0,056958;0,25994;0,01587;1,0286;-0,082084;-0,53151;0,1506;1,3187;0,72678
-0,12236;-0,046132;0,25994;0,18624;1,0286;-0,018785;-0,5729;0,21183;1,3187;0,88531
-0,55583;-0,21564;0,13034;0,0038296;0,97286;0,05424;-0,6143;-0,86471;1,3049;1,5968
-0,72449;-0,56568;-0,01366;0,0038296;0,73393;0,12726;-0,47348;0,090882;1,0393;1,8609
-0,89314;-0,91573;-0,54646;-0,077226;0,495;0,20029;-0,26652;-0,90947;0,45684;1,507
-0,91001;-1,0727;-1,5641;-0,42459;0,31176;0,27331;-0,059547;-0,41083;-0,3915;1,0843
1,0852;-0,3058;-1,9601;-0,77194;0,31176;0,29276;-0,095525;-0,54221;-1,4471;0,37125
3,3464;2,1736;-1,6001;-1,3175;0,037574;0,29276;-0,21971;-0,58999;-2,0551;-0,18071
1,7502;2,4191;-0,1586;-1,0419;-0,44631;0,29276;-0,34389;-0,38694;-2,2143;-0,73273
0,31685;1,1071;1,6314;-0,54074;-1,0721;0,29276;-0,46807;1,0464;-1,9;-1,2847
0,19294;0,33835;2,0428;0,67746;-1,2525;0,29276;-0,59225;1,0464;-0,60077;-1,3795
0,068988;0,26367;1,1624;1,3664;-1,3013;0,26598;-0,68606;1,0464;-0,0666;-1,2935
-0,054919;0,18895;0,39438;1,5961;-0,91722;0,22946;-0,76885;-0,54417;0,37111;-1,0233
-0,14992;0,11423;0,01034;1,7353;-0,53316;0,19295;-0,85163;-2,1786;0,44764;-0,62801
-0,14992;-0,0098655;-0,02806;1,5774;0,5089;0,15644;-0,93442;-0,84082;0,44817;-0,45117
-0,14992;-0,29625;-0,02806;1,4195;1,0017;0,11993;-1,0172;-0,77513;0,44752;-0,27426
-0,40644;-0,37168;-0,02806;0,93841;1,2736;0,16378;-1,0089;0,56865;0,43011;-0,097361
-0,69146;-0,28577;-0,02806;0,21017;1,2138;0,2368;-0,9675;-0,93637;0,77902;0,14918
-0,61004;-0,19985;-0,02806;-0,24028;1,1541;0,30982;-0,9261;-0,79544;1,1193;0,59297
-0,48786;-0,13397;-0,02806;-0,48542;1,0944;0,38285;-0,88471;0,27004;1,3187;0,90115
-0,36573;-0,13397;-0,02806;-0,41648;1,0346;0,45587;-0,84332;0,090882;1,319;1,3051
-0,24355;-0,13397;-0,02806;-0,34762;0,76466;0,5289;-0,77156;0,27004;1,3193;1,5444
-0,28293;-0,22586;-0,046138;-0,27869;0,48436;0,60192;-0,68877;-0,38694;1,1673;1,7837
-0,85301;-0,61966;-0,31718;-0,24886;0,38479;0,67495;-0,60598;-0,5661;0,70379;1,6029
-0,91001;-1,0135;-0,58827;-0,24886;0,28521;0,74797;-0,52319;-0,54221;0,11132;1,101
-0,94993;-1,1841;-1,2926;-0,35817;0,18564;0,821;-0,44041;0,94383;-1,016;0,84568
-1,1209;-1,1841;-1,5394;-0,82656;0,086063;0,81366;-0,47909;0,98597;-1,8135;0,21462
0,13509;-0,89449;-2,0825;-1,295;-0,13118;0,77715;-0,56188;1,0282;-2,1443;-0,26902
2,7003;0,8207;-1,7138;-1,8343;-0,43836;0,74063;-0,64467;1,0464;-2,1507;-0,96033
2,3013;1,9535;-0,70647;-1,6178;-1,2255;0,70412;-0,72745;1,1897;-1,5803;-1,1452
0,60342;1,4444;0,5736;-1,1414;-1,4323;0,66761;-0,81024;0,61642;-0,47983;-1,3301
0,50282;0,59288;1,2532;-0,41727;-1,639;0,57752;-0,80192;-0,86471;0,04188;-1,2833
0,40222;0,34334;1,096;1,0103;-1,4869;0,46799;-0,76053;-0,38694;0,45943;-0,88878
0,30215;0,32331;0,84146;1,3511;-1,2949;0,35845;-0,71914;-0,5661;0,35929;-0,49431
0,2039;0,2374;0,51228;1,3511;-0,45888;0,24891;-0,67774;-1,88;0,35404;-0,45485
0,10561;0,15148;0,25994;1,3511;0,078777;0,13938;-0,63635;-0,08828;0,3343;-0,2465
0,0073226;0,065567;0,25994;1,3511;0,65998;0,1102;-0,68606;-1,88;0,64113;0,12113
-0,090968;-0,050414;0,25994;0,64378;1,0038;0,1102;-0,76885;-0,74526;0,84315;0,48882
-0,19712;-0,16979;0,25994;0,17224;0,94179;0,1102;-0,85163;0,27004;1,0715;0,63404
-0,31503;-0,28907;0,25994;-0,24886;0,87973;0,1102;-0,93442;0,56865;1,2629;0,69141
-0,43299;-0,40844;0,24159;-0,24886;0,81767;0,1102;-1,0172;-1,0219;1,3193;1,2241
-0,5509;-0,50627;0,16309;-0,24886;0,75126;0,16378;-0,97852;-1,4022;1,319;1,446
-0,66886;-0,60173;0,084538;-0,24886;0,6233;0,2368;-0,89574;-1,3878;1,3188;1,668
-1,1148;-0,69719;0,0059886;-0,26074;0,49525;0,30982;-0,81295;-1,4321;1,1225;2,0723
-1,7475;-1,7569;-0,45647;-0,43907;0,3672;0,38285;-0,73016;-3,0147;0,70347;1,8566
-1,4844;-1,7569;-1,2125;-0,61739;0,15943;0,45587;-0,64737;-1,0662;-0,016124;1,2556
-1,2214;-1,7569;-1,9685;-0,84836;-0,1094;0,47532;-0,65569;-0,77513;-0,98067;0,38692
1,1612;-0,5349;-2,481;-1,2525;-0,37823;0,47532;-0,69709;-0,63777;-1,7922;0,069921
2,4153;1,6635;-1,9852;-1,8487;-0,64706;0,47532;-0,73848;0,38949;-2,3761;-0,58636
1,1992;1,418;-0,56566;-1,8487;-0,91588;0,47532;-0,77987;-0,67862;-2,3635;-0,91511
0,13509;0,59154;0,65273;-1,133;-1,4267;0,47532;-0,82127;-0,73533;-2,0724;-1,3548
0,13509;0,041702;0,91453;-0,11925;-1,909;0,34139;-0,77156;-0,5661;-1,3141;-1,626
0,13509;0,003517;0,83509;0,52589;-1,6158;0,15883;-0,68877;-0,5661;-0,30017;-1,626
0,13509;-0,034668;0,49474;0,7785;-1,2905;-0,023733;-0,60598;-0,5661;0,20482;-1,626
0,13509;-0,072852;0,15434;0,87498;-0,86036;-0,20629;-0,52319;-0,61388;0,41827;-1,1424
0,010741;-0,11104;-0,18601;0,73719;-0,069454;-0,38885;-0,44041;-0,73332;0,598;-0,85791
-0,3002;-0,13397;-0,18552;0,48662;0,32156;-0,41069;-0,41836;-0,90651;0,72035;-0,47277
-0,19268;-0,13397;-0,14712;0,14981;0,49098;-0,37418;-0,41836;-0,93939;0,61027;-0,15473
0,13509;-0,13397;-0,10872;-0,46582;0,49098;-0,33767;-0,41836;-0,80214;0,97595;0,21704
0,13509;-0,13397;-0,070318;-0,37666;0,49098;-0,30116;-0,41836;-1,2947;1,2986;0,75011
0,13509;-0,13397;-0,031918;-0,2875;0,49098;-0,26464;-0,41836;-0,88859;1,3195;0,99009
0,13509;-0,13397;-0,02806;-0,24886;0,38939;-0,20135;-0,44872;-1,0916;1,3195;1,1142
0,13509;-0,13397;-0,02806;-0,24886;0,21018;-0,12832;-0,49012;-0,2675;1,3195;1,2564
-0,06442;-0,13397;-0,02806;-0,24886;0,030958;-0,055297;-0,53151;-1,0041;1,188;1,4582
-1,3046;-1,2049;-0,14007;-0,24886;-0,14826;0,017728;-0,5729;-0,71658;0,77918;1,4477
-1,7651;-1,5174;-0,85492;-0,24886;-0,22589;0,090752;-0,6143;-0,38694;0,065143;1,1189
-0,14992;-1,4119;-2,0441;-0,70356;-0,22589;0,1102;-0,56459;-1,4022;-0,97383;0,75322
2,9663;0,8207;-2,0441;-1,1751;-0,35478;0,1102;-0,4818;-1,0041;-1,7425;0,13438
2,8143;2,5811;-1,3529;-1,1751;-0,58232;0,1102;-0,39901;-0,41083;-2,2226;-0,45485
0,9719;1,839;0,38635;-1,1751;-0,80978;0,1102;-0,31623;-0,37103;-2,4201;-0,96609
0,68861;0,85513;1,0183;-0,42396;-1,0372;0,1102;-0,23344;-0,12808;-1,8958;-1,2373
0,40537;0,58316;1,2427;0,42485;-1,2117;0,029841;-0,41371;-1,7008;-1,0848;-1,5085
0,3251;0,51651;0,92849;1,2717;-1,2117;-0,079695;-0,68974;-0,35111;-0,22848;-1,5212
0,3251;0,44991;0,69898;1,5684;-1,2117;-0,18923;-0,96576;0,37486;-0,023019;-1,1348
0,31622;0,38331;0,59648;1,4168;-0,59873;-0,29877;-0,94815;-0,08828;-0,063841;-0,59425
0,27822;0,3962;0,49397;0,93007;0,082379;-0,4083;-0,82397;-0,53027;-0,40673;-0,2185
0,24022;0,52842;0,39147;0,93007;0,56267;-0,41069;-0,69979;-1,0056;-0,36676;-0,089872
0,20222;0,22879;0,28896;0,72184;0,74188;-0,37418;-0,57561;-0,35708;-0,25016;0,038758
0,16422;0,056958;0,21391;0,4904;0,7114;-0,33767;-0,45143;-0,43472;0,13656;0,16739
0,13509;0,056958;0,14967;0,38448;0,65763;-0,30116;-0,44872;-0,5661;0,47757;0,22315
0,13509;0,023546;0,085435;0,32813;0,60387;-0,26464;-0,49012;-0,80739;0,94621;0,81486
-0,56165;-0,11965;0,021196;0,27179;0,5501;-0,20135;-0,53151;-1,1548;0,91328;1,0614
-0,91001;-0,96131;-0,13559;0,21544;0,49634;-0,12832;-0,5729;-1,0219;0,86925;1,308
-0,91001;-1,3165;-0,59639;0,054352;0,30632;-0,055297;-0,6143;0,53209;0,37223;1,5546
-0,54424;-1,0377;-1,5641;-0,45095;0,10105;0,017728;-0,59496;-1,7008;-0,3314;1,4641
1,6552;0,62977;-1,5641;-1,1751;-0,063089;0,090752;-0,55356;-0,74526;-1,522;0,86336
3,3906;2,7136;-1,1561;-1,1751;-0,21107;0,083415;-0,51217;-1,0439;-1,9778;0,12326
1,8009;2,4681;0,54798;-1,1751;-0,8174;0,046903;-0,47078;-0,48551;-2,0676;-0,26994
0,97753;1,5259;1,316;-0,24886;-1,2117;0,010391;-0,42938;-0,5661;-2,2708;-0,93567
0,3251;0,63111;1,668;0,53707;-1,2117;-0,026121;-0,44872;-1,0439;-2,0827;-1,3671
0,2396;0,34334;1,348;1,3884;-1,1489;-0,062633;-0,49012;-1,223;-1,4613;-1,626
0,14459;0,34334;0,9135;1,7452;-0,86438;-0,12593;-0,53151;-0,40932;-0,65157;-1,626
0,049587;0,2622;0,62725;1,6778;-0,5283;-0,19896;-0,5729;-0,46737;0,10493;-1,626
-0,045419;0,11901;0,34105;1,6105;0,37323;-0,27198;-0,6143;-0,64374;0,4659;-1,1419
-0,14042;-0,024185;0,30121;1,0884;1,0286;-0,34501;-0,65569;-0,86471;0,62357;-0,62173
-0,14992;0,033092;0,35886;0,51582;1,0286;-0,41803;-0,69709;-0,47295;0,67111;-0,35053
-0,14992;0,18106;0,41646;0,14981;1,0286;-0,38391;-0,73848;-0,74526;0,87513;-0,079273
-0,14992;-0,10533;0,47406;0,093621;1,0286;-0,31088;-0,77987;-1,0439;1,2287;0,34452
-0,14992;-0,13397;0,53166;0,037511;0,91784;-0,23786;-0,82127;-1,0439;1,3187;0,88502
-0,14992;-0,13397;0,32073;-0,020408;0,72237;-0,16483;-0,80192;-1,4022;1,3187;1,2615
-0,14992;-0,13397;0,0036559;-0,081082;0,52682;-0,091809;-0,76053;-1,4022;1,2594;1,3921
-1,0186;-0,68171;-0,02806;-0,14176;0,33127;0,0080023;-0,71914;-1,1595;0,95449;1,5226
-1,48;-1,2903;-0,02806;-0,20235;0,31176;0,11754;-0,67774;-0,79784;0,59202;1,0861
-1,214;-1,1688;-1,0265;-0,43411;0,31176;0,22708;-0,63635;-0,86035;-0,60259;0,60864
1,0852;-0,13397;-1,8521;-1,1751;0,19083;0,33661;-0,59496;-0,79522;-1,4121;0,33968
3,0385;2,2663;-1,8521;-1,1751;0,056333;0,44615;-0,55356;-0,61985;-2,0893;-0,26994
1,6204;2,3419;-0,38326;-1,1751;-0,44095;0,42175;-0,51217;-0,52703;-2,3591;-0,83354
1,0978;1,3235;1,316;-0,86016;-0,95332;0,34873;-0,47078;-0,4293;-2,1374;-1,2098
0,61012;0,99409;1,316;-0,30442;-1,1114;0,2757;-0,42938;-0,5661;-1,8281;-1,5855
0,61012;0,83644;1,1991;0,62694;-1,2696;0,20268;-0,38799;-0,0086899;-0,80038;-1,8553
0,61012;0,58637;0,69827;1,2978;-1,2654;0,12965;-0,34659;0,74781;-0,065195;-1,658
0,61012;0,34334;0,50752;1,5759;-0,7277;0,083415;-0,3052;-0,63777;0,3893;-1,4608
0,53318;0,34334;0,44974;1,0407;0,32809;0,046903;-0,26381;-1,7008;0,55027;-1,0691
0,44768;0,34334;0,39192;0,88584;0,57246;0,010391;-0,22241;-0,58848;0,68501;-0,65572
0,36217;0,34334;0,33414;0,69642;0,81767;-0,026121;-0,24176;-0,52631;0,58762;-0,25681
0,28923;0,34334;0,27631;0,50693;1,0658;-0,062633;-0,28315;0,71471;0,64158;-0,059573
0,22588;0,31827;0,25994;0,42485;1,2872;0,0080023;-0,32454;0,63205;0,86075;0,13766
0,16253;0,2109;0,25994;0,42485;1,1336;0,11754;-0,36594;0,50597;1,1907;0,42223
-0,22833;0,10348;0,25994;0,31113;0,97998;0,22708;-0,40733;0,090882;1,3195;0,77361
-1,0632;-0,74068;0,12554;0,18491;0,82638;0,33661;-0,50946;-0,17429;1,3195;1,1249
-1,3024;-1,2498;-0,45046;0,058523;0,63285;0,44615;-0,63364;0,029431;1,1533;1,3943
-0,30668;-0,8754;-1,8521;-0,42569;0,40882;0,50211;-0,75782;0,28093;0,81141;1,3943
2,7003;0,8207;-1,8521;-1,1751;0,31176;0,53862;-0,882;0,44379;0,22553;1,2821
2,2481;2,3735;-0,9454;-1,1751;0,052816;0,57514;-1,0062;0,56865;-0,63304;0,80132
1,0852;1,3935;0,62478;-1,1751;-0,40427;0,61165;-0,94815;0,63133;-1,3935;0,021822
0,46739;0,72523;1,316;-0,41184;-0,86128;0,64816;-0,82397;0,27004;-2,1537;-0,58636
0,26828;0,48654;1,316;0,42359;-1,174;0,57752;-0,69979;0,74781;-2,2999;-0,91511
0,069121;0,23918;1,1048;1,0985;-1,0127;0,46799;-0,57561;0,70003;-1,9706;-1,4575
-0,12999;-0,021151;0,25994;1,0985;-0,72117;0,35845;-0,45143;0,92697;-1,1039;-1,7041
-0,090746;-0,13397;0,25994;1,0985;-0,33016;0,24891;-0,41836;0,27004;-0,52983;-1,7211
-0,024953;-0,13397;0,25994;0,93487;0,060856;0,13938;-0,41836;0,74781;-0,014559;-1,5626
0,040797;-0,13397;0,25994;0,64622;0,45187;0,13699;-0,41836;0,74781;0,30784;-1,3447
0,10659;-0,13397;0,25994;0,40029;0,9675;0,1735;-0,41836;0,74781;0,68694;-0,9313
0,13509;-0,12393;0,25994;0,295;0,88216;0,21001;-0,41836;0,7376;0,84299;-0,51793
0,13509;0,026803;0,25994;0,18979;0,79682;0,24653;-0,47909;0,584;1,0573;-0,26994
0,13509;0,17753;0,25994;0,084492;0,64465;0,28304;-0,56188;-0,08828;1,3195;0,28876
0,13509;0,32827;0,25994;0,077488;0,4414;0,31955;-0,64467;0,2039;1,3191;0,89095
-0,053321;-0,17215;0,16201;0,39329;0,23815;0,35606;-0,72745;0,038529;1,3188;1,3067
-0,86091;-0,74496;-0,010789;0,26242;0,034894;0,39257;-0,81024;-0,5661;1,2021;1,7225
-1,3736;-1,7333;-0,83123;0,082052;-0,16828;0,42909;-0,83229;-1,1514;0,87497;1,5136
-0,91756;-1,3809;-1,3058;-0,50147;-0,28117;0,4656;-0,83229;-0,08828;0,14971;0,85593
0,16834;-1,0284;-1,615;-1,1136;-0,35838;0,47532;-0,83229;-0,73974;-0,82919;0,36284
2,3051;1,1071;-1,7177;-1,3867;-0,43551;0,47532;-0,83229;-0,65708;-1,5547;-0,13025
1,8944;1,7785;-0,9065;-1,3603;-0,69705;0,47532;-0,83229;-0,57436;-2,1984;-0,49264
1,2071;1,5359;0,70158;-0,92249;-1,1103;0,47532;-0,80192;-1,4022;-2,1454;-0,99357
0,51982;0,91906;1,316;-0,29726;-1,2117;0,47532;-0,76053;-0,54417;-1,1283;-1,4069
0,28781;0,32867;1,316;0,72121;-1,2117;0,42175;-0,71914;-0,2675;0,080081;-1,3216
0,23574;0,10835;1,0856;1,378;-1,2117;0,34873;-0,67774;-0,42277;0,33054;-1,1329
0,18366;-0,11193;0,82957;1,6803;-0,46189;0,2757;-0,63635;-0,38694;0,53874;-0,62657
0,13509;0,050133;0,5736;1,4506;0,033889;0,20268;-0,68606;-0,5661;0,67239;-0,42818
0,13509;0,25471;0,54798;1,3511;0,7696;0,12965;-0,76885;-0,5661;0,66001;-0,22985
0,13509;0,34334;0,54798;0,97666;0,91624;0,13699;-0,85163;-0,80499;0,62991;-0,031462
0,081241;0,28259;0,44431;0,5606;1,1331;0,1735;-0,93442;-0,78411;0,56088;0,16693
-0,013765;0,022252;0,32907;0,16972;1,3983;0,21001;-1,0172;-0,72138;0,79802;0,36543
-0,10877;-0,13397;0,21387;0,13234;1,0622;0,24653;-1,0089;-0,58999;1,1259;0,56399
-0,50526;-0,3058;0,098669;0,09488;1,0286;0,28304;-0,9675;-0,91248;1,2119;0,81117
-1,1323;-0,99317;-0,016531;0,0575;0,90678;0,31955;-0,9261;-1,4022;1,2007;1,218
-0,93452;-0,99317;-0,60747;0,020041;0,69172;0,35606;-0,88471;-0,86471;1,0002;1,355
-1,0174;-0,99317;-1,2513;-0,21093;0,47666;0,39257;-0,84332;-2,3578;0,6204;1,2857
-0,26393;-0,99317;-1,8393;-1,0235;0,31176;0,42909;-0,80192;-1,1155;-0,019751;1,2162
2,1303;1,1834;-1,6473;-1,2761;0,31176;0,4656;-0,76053;-0,86471;-0,82533;0,84873
2,5293;2,2908;-0,79606;-1,3603;-0,44095;0,42175;-0,71914;-0,54221;-1,586;0,44815
1,0477;1,909;0,48218;-1,1919;-0,94276;0,34873;-0,67774;-0,9453;-2,24;-0,39673
0,48461;0,783;1,5951;-0,3802;-1,3909;0,2757;-0,63635;-0,37896;-2,3299;-0,86252
0,29789;0,21724;1,4622;0,45853;-1,3909;0,20268;-0,65569;0,56865;-1,9588;-1,5019
0,25989;0,056958;1,3293;1,3848;-1,2744;0,12965;-0,69709;-0,42277;-1,4718;-1,8109
0,22188;0,056958;0,79758;1,723;-0,7751;0,056628;-0,73848;-0,29139;-0,7461;-1,8109
0,18388;0,056958;0,25492;1,5125;-0,27581;-0,016396;-0,77987;0,72543;-0,11354;-1,7294
0,14588;0,056958;0,17982;1,0469;0,70194;-0,08942;-0,82127;-0,5661;0,2551;-1,3801
0,13509;0,056958;0,10468;0,31082;1,0286;-0,16244;-0,77156;-0,17786;0,68501;-1,0309
0,13509;0,056958;0,02954;0,0038296;1,0286;-0,23547;-0,68877;-0,47295;0,79802;-0,6768
0,13509;0,056958;-0,02806;0,0038296;1,0286;-0,25492;-0,60598;-2,1786;1,1745;-0,30692
0,13509;0,056958;0,03914;0,0038296;1,0286;-0,25492;-0,52319;-0,2675;1,2835;0,20051
0,13509;0,056958;0,32718;0,0038296;1,0286;-0,25492;-0,44041;-1,2469;1,3187;0,75731
-0,71996;-0,35545;0,48078;0,29012;0,49098;-0,25492;-0,44872;0,090882;1,3187;0,98669
-1,5072;-0,91675;0,19274;0,50063;0,49098;-0,25492;-0,49012;0,090882;1,3187;1,2258
-1,9144;-1,7405;-0,45813;-0,023714;0,38219;-0,20135;-0,53151;-0,86471;1,2217;1,4724
-0,43494;-1,495;-1,627;-0,4371;0,19016;-0,12832;-0,5729;-1,0439;0,9216;1,3959
2,4153;0,8207;-1,7841;-0,94421;0,042934;-0,055297;-0,6143;-0,74526;0,4003;1,0722
2,8428;2,73;-0,94822;-1,0755;0,042934;0,017728;-0,16999;0,72588;-0,55639;0,74861
1,3663;1,8211;0,6469;-0,93642;-0,41692;0,090752;-0,76324;0,74781;-1,6455;0,22804
0,56537;1,0765;1,5227;-0,24886;-0,83842;0,083415;-1,0089;-0,28274;-2,097;-0,31436
0,3251;0,60332;1,3194;0,71114;-0,94276;0,046903;-0,9675;1,1718;-2,1472;-0,63982
0,3251;0,53725;1,1161;1,6374;-0,94276;0,010391;-0,9261;1,351;-1,7195;-1,1945
0,31622;0,47115;0,54251;1,9658;-0,61448;-0,026121;-0,88471;1,346;-0,53164;-1,3486
0,27822;0,40504;0,46019;1,7132;-0,035118;-0,062633;-0,84332;1,262;-0,14568;-1,3159
0,24022;0,34334;0,37792;1,3747;0,54424;-0,072359;-0,80192;0,96878;0,38849;-1,003
0,20222;0,34334;0,2956;0,97052;1,1237;-0,072359;-0,76053;0,32976;0,092856;-0,71378
0,16422;0,34334;0,25994;0,93007;1,2432;-0,072359;-0,71914;0,88215;0,21517;-0,50243
0,13509;0,34334;0,25994;0,30334;1,1656;-0,072359;-0,67774;0,81819;0,44767;-0,29108
0,13509;0,34334;0,25994;0,13383;1,0881;-0,072359;-0,63635;0,75423;0,4538;-0,079734
0,13509;0,34334;0,25994;0,19396;0,99103;-0,045572;-0,62532;-0,5661;1,0367;0,13156
0,13509;0,34334;0,25994;0,42485;0,82973;-0,0090595;-0,62532;-1,0439;1,2497;0,44884
0,055269;0,29325;0,25994;0,42485;0,66844;0,027453;-0,62532;-1,0041;1,3195;0,84712
-0,28675;0,078414;0,25994;0,42485;0,50714;0,063965;-0,62532;-1,1991;1,1533;1,2176
-0,69337;-0,76705;0,25994;0,42485;0,39015;0,10048;-0,62532;-1,223;0,72869;1,5463
-1,1494;-0,91778;-0,79606;-0,029852;0,27818;0,083415;-0,62532;-0,035704;0,098959;1,4128
-1,0027;-1,0685;-1,3824;-0,53515;0,16613;0,046903;-0,62532;-0,99129;-0,77532;0,75322
-0,26393;-0,89449;-1,6483;-1,0894;0,054156;0,010391;-0,62532;-0,51235;-1,6571;0,18536
2,1303;0,89706;-1,6505;-1,6811;0,042934;-0,026121;-0,62532;-0,58502;-1,912;-0,2473
2,8096;2,4436;-0,45261;-1,6913;0,042934;-0,062633;-0,62532;-0,38694;-1,8858;-0,85555
1,2044;2,1496;0,37945;-1,5007;-0,18553;-0,12593;-0,59496;-0,42277;-1,3372;-1,1329
0,78979;1,2953;1,316;-0,7204;-1,0255;-0,19896;-0,55356;-0,53027;-0,46453;-1,1329
0,61012;1,0477;1,316;0,37433;-1,2324;-0,27198;-0,51217;-0,44839;0,40663;-1,1329
0,42357;0,79308;1,2802;1,3664;-1,2744;-0,34501;-0,47078;-0,5661;0,66001;-0,62553
0,21629;0,5385;1,1265;1,5961;-0,7751;-0,41803;-0,42938;-0,5661;0,77285;-0,41142
0,0090097;0,34334;0,97294;1,7132;-0,27581;-0,43748;-0,41836;-0,5661;0,48641;-0,1973
-0,09452;0,34334;0,81934;1,4606;0,53603;-0,43748;-0,41836;-0,62755;0,35871;0,01681
0,14299;0,30587;0,66574;1,0457;0,84891;-0,43748;-0,41836;-0,97522;0,59316;0,12142
0,3061;0,23981;0,51438;0,50677;1,1619;-0,43748;-0,41836;-0,70943;0,64166;0,21393
0,22468;0,1737;0,37034;0,00036704;1,1604;-0,43748;-0,41836;-0,74526;0,86214;0,68191
0,14322;0,10763;0,23755;-0,051965;0,91842;-0,35712;-0,44872;-0,91449;1,0927;0,80599
-0,37794;-0,28795;0,14155;-0,10422;0,67648;-0,24758;-0,49012;-0,88519;1,2984;1,2161
